"source_genesymbol" "target_genesymbol" "from" "to" "consensus_stimulation" "consensus_inhibition"
"11229" "STAT3" "ESR1" "P40763" "G4XH65" 1 0
"11230" "STAT3" "ESR2" "P40763" "F1D8N3" 1 0
"11231" "STAT3" "ETV6" "P40763" "A0A0S2Z3C9" 1 0
"11232" "STAT3" "FAS" "P40763" "P25445" 0 1
"11233" "STAT3" "FOS" "P40763" "P01100" 1 0
"11234" "STAT3" "GFAP" "P40763" "P14136" 1 0
"11235" "STAT3" "HAMP" "P40763" "P81172" 1 0
"11236" "STAT3" "HIF1A" "P40763" "Q16665" 1 0
"11237" "STAT3" "HMOX1" "P40763" "P09601" 1 0
"11238" "STAT3" "HSPB1" "P40763" "P04792" 1 0
"11239" "STAT3" "IFNAR1" "P40763" "P17181" 1 0
"11240" "STAT3" "IGF1" "P40763" "P05019" 1 0
"11241" "STAT3" "IL10" "P40763" "P22301" 1 0
"11242" "STAT3" "IL21" "P40763" "Q9HBE4" 1 0
"11243" "STAT3" "IL2RA" "P40763" "P01589" 1 0
"11244" "STAT3" "IL6" "P40763" "B4DVM1" 1 0
"11245" "STAT3" "IL6ST" "P40763" "A0A0A0N0L2" 1 0
"11246" "STAT3" "IRF1" "P40763" "P10914" 1 0
"11247" "STAT3" "JUNB" "P40763" "P17275" 1 0
"11248" "STAT3" "KLF11" "P40763" "B7ZAX4" 1 0
"11249" "STAT3" "LBP" "P40763" "P18428" 1 0
"11250" "STAT3" "LTBP1" "P40763" "Q14766" 0 1
"11251" "STAT3" "MCL1" "P40763" "A0A087WT64" 1 0
"11252" "STAT3" "MMP3" "P40763" "P08254" 1 0
"11253" "STAT3" "MUC1" "P40763" "P15941" 1 0
"11254" "STAT3" "MUC4" "P40763" "A0A0G2JS65" 1 0
"11255" "STAT3" "MYC" "P40763" "A0A087WVR4" 1 0
"11256" "STAT3" "MYD88" "P40763" "Q99836" 1 0
"11257" "STAT3" "NNMT" "P40763" "P40261" 1 0
"11258" "STAT3" "NOX5" "P40763" "A3QRJ0" 1 0
"11259" "STAT3" "OSM" "P40763" "B5MCX1" 1 0
"11260" "STAT3" "PGF" "P40763" "P49763" 0 1
"11261" "STAT3" "PIM1" "P40763" "P11309" 1 0
"11262" "STAT3" "PRF1" "P40763" "P14222" 1 0
"11263" "STAT3" "PTGS2" "P40763" "P35354" 1 0
"11264" "STAT3" "PTPN13" "P40763" "Q12923" 1 0
"11265" "STAT3" "REG1A" "P40763" "A8K7G6" 1 0
"11266" "STAT3" "RNLS" "P40763" "Q5VYX0" 1 0
"11267" "STAT3" "ROR1" "P40763" "Q01973" 1 0
"11268" "STAT3" "RORA" "P40763" "A0A0C4DFP5" 1 0
"11269" "STAT3" "S100A11" "P40763" "P31949" 1 0
"11270" "STAT3" "SAA1" "P40763" "P0DJI8" 1 0
"11271" "STAT3" "SOCS1" "P40763" "O15524" 1 0
"11272" "STAT3" "SOCS3" "P40763" "O14543" 1 0
"11273" "STAT3" "STAT1" "P40763" "P42224" 1 0
"11274" "STAT3" "TIMP1" "P40763" "P01033" 1 0
"11275" "STAT3" "TP53" "P40763" "K7PPA8" 1 0
"11276" "STAT3" "TRH" "P40763" "P20396" 1 0
"11277" "STAT3" "USP7" "P40763" "B7ZAX6" 0 1
"11278" "STAT3" "VEGFA" "P40763" "A0A087WUD8" 1 0
"11279" "STAT3" "VEGFB" "P40763" "P49765" 1 0
"11280" "STAT3" "VIP" "P40763" "P01282" 1 0
"11281" "STAT3" "ZFP36" "P40763" "M0QY76" 1 0
"11282" "STAT4" "IFNG" "Q14765" "P01579" 1 0
"11283" "STAT4" "IL2RA" "Q14765" "P01589" 1 0
"11284" "STAT4" "IRF1" "Q14765" "P10914" 1 0
"11285" "STAT4" "MYC" "Q14765" "A0A087WVR4" 1 0
"11286" "STAT4" "PIM1" "Q14765" "P11309" 1 0
"11287" "STAT4" "PRF1" "Q14765" "P14222" 1 0
"11288" "STAT4" "S100A4" "Q14765" "P26447" 1 0
"11289" "STAT4" "SOCS3" "Q14765" "O14543" 0 1
"11290" "STAT4" "TBX21" "Q14765" "Q9UL17" 1 0
"11291" "STAT4" "CCND2" "Q14765" "P30279" 1 0
"11292" "STAT5A" "BCL2" "A8K6I5" "A0A024R2B3" 1 0
"11293" "STAT5A" "BCL2L1" "A8K6I5" "Q07817" 1 0
"11294" "STAT5A" "BCL6" "A8K6I5" "P41182" 1 0
"11295" "STAT5A" "CCND1" "A8K6I5" "P24385" 1 0
"11296" "STAT5A" "CCND2" "A8K6I5" "P30279" 0 1
"11297" "STAT5A" "CCND3" "A8K6I5" "P30281" 1 0
"11298" "STAT5A" "CEL" "A8K6I5" "B4DSX9" 1 0
"11299" "STAT5A" "CSN2" "A8K6I5" "P05814" 1 0
"11300" "STAT5A" "ESR1" "A8K6I5" "G4XH65" 1 0
"11301" "STAT5A" "ESR2" "A8K6I5" "F1D8N3" 1 0
"11302" "STAT5A" "IFNG" "A8K6I5" "P01579" 1 0
"11303" "STAT5A" "IGF1" "A8K6I5" "P05019" 1 0
"11304" "STAT5A" "IL2RA" "A8K6I5" "P01589" 1 0
"11305" "STAT5A" "IL6ST" "A8K6I5" "A0A0A0N0L2" 1 0
"11306" "STAT5A" "IRF1" "A8K6I5" "P10914" 1 0
"11307" "STAT5A" "LONP1" "A8K6I5" "P36776" 1 0
"11308" "STAT5A" "MUC1" "A8K6I5" "P15941" 1 0
"11309" "STAT5A" "MYD88" "A8K6I5" "Q99836" 1 0
"11310" "STAT5A" "OSM" "A8K6I5" "B5MCX1" 1 0
"11311" "STAT5A" "PIM1" "A8K6I5" "P11309" 1 0
"11312" "STAT5A" "PRF1" "A8K6I5" "P14222" 1 0
"11313" "STAT5B" "BCL2L1" "P51692" "Q07817" 1 0
"11314" "STAT5B" "BCL6" "P51692" "P41182" 1 0
"11315" "STAT5B" "CCND1" "P51692" "P24385" 1 0
"11316" "STAT5B" "CCND3" "P51692" "P30281" 1 0
"11317" "STAT5B" "CEL" "P51692" "B4DSX9" 1 0
"11318" "STAT5B" "ESR1" "P51692" "G4XH65" 1 0
"11319" "STAT5B" "ESR2" "P51692" "F1D8N3" 1 0
"11320" "STAT5B" "FCGR1A" "P51692" "P12314" 1 0
"11321" "STAT5B" "IFNG" "P51692" "P01579" 1 0
"11322" "STAT5B" "IGF1" "P51692" "P05019" 1 0
"11323" "STAT5B" "IL2RA" "P51692" "P01589" 1 0
"11324" "STAT5B" "IL6ST" "P51692" "A0A0A0N0L2" 1 0
"11325" "STAT5B" "MUC1" "P51692" "P15941" 1 0
"11326" "STAT5B" "OSM" "P51692" "B5MCX1" 1 0
"11327" "STAT5B" "PIM1" "P51692" "P11309" 1 0
"11328" "STAT5B" "PRF1" "P51692" "P14222" 1 0
"11329" "STAT6" "ALOX15" "P42226" "P16050" 1 0
"11330" "STAT6" "BCL2L1" "P42226" "Q07817" 1 0
"11331" "STAT6" "CCL17" "P42226" "Q92583" 1 0
"11332" "STAT6" "CISH" "P42226" "Q9NSE2" 1 0
"11333" "STAT6" "FOS" "P42226" "P01100" 1 0
"11334" "STAT6" "IL4" "P42226" "D4HNR6" 1 0
"11335" "STAT6" "IRF1" "P42226" "P10914" 1 0
"11336" "STAT6" "RHOA" "P42226" "A0A024R324" 1 0
"11337" "STAT6" "SLC26A4" "P42226" "O43511" 1 0
"11338" "STAT6" "SOCS1" "P42226" "O15524" 1 0
"11339" "TAF1" "KMT2E" "P21675" "Q8IZD2" 1 0
"11340" "TAF1" "PRRC2B" "P21675" "Q5JSZ5" 1 0
"11341" "TAF1" "ABR" "P21675" "B7Z2X0" 1 0
"11342" "TAF1" "ADAR" "P21675" "P55265" 1 0
"11343" "TAF1" "AFF1" "P21675" "P51825" 1 0
"11344" "TAF1" "ANKRD11" "P21675" "Q6UB99" 1 0
"11345" "TAF1" "ARID1A" "P21675" "O14497" 1 0
"11346" "TAF1" "ARID2" "P21675" "Q68CP9" 1 0
"11347" "TAF1" "ARID4B" "P21675" "A0A024R3R1" 1 0
"11348" "TAF1" "ARPC5L" "P21675" "A0A024R897" 1 0
"11349" "TAF1" "ATXN7" "P21675" "O15265" 1 0
"11350" "TAF1" "BAZ2A" "P21675" "F8VU39" 1 0
"11351" "TAF1" "BRD2" "P21675" "A0A024RCR5" 1 0
"11352" "TAF1" "CHD9" "P21675" "Q3L8U1" 1 0
"11353" "TAF1" "CTBP2" "P21675" "P56545" 1 0
"11354" "TAF1" "DGKH" "P21675" "A8K0I1" 1 0
"11355" "TAF1" "DIDO1" "P21675" "Q9BTC0" 1 0
"11356" "TAF1" "DYRK1A" "P21675" "Q13627" 1 0
"11357" "TAF1" "EIF5A" "P21675" "P63241" 1 0
"11358" "TAF1" "ELF2" "P21675" "Q15723" 1 0
"11359" "TAF1" "ELMSAN1" "P21675" "A0A024R689" 1 0
"11360" "TAF1" "ERI2" "P21675" "A8K979" 1 0
"11361" "TAF1" "FBXO11" "P21675" "Q86XK2" 1 0
"11362" "TAF1" "GGNBP2" "P21675" "Q9H3C7" 1 0
"11363" "TAF1" "GNAS" "P21675" "A0A0S2Z3H8" 1 0
"11364" "TAF1" "GTF2I" "P21675" "A8K9W7" 1 0
"11365" "TAF1" "HNRNPL" "P21675" "P14866" 1 0
"11366" "TAF1" "IRF2BP2" "P21675" "Q7Z5L9" 1 0
"11367" "TAF1" "JMJD1C" "P21675" "B7ZLC8" 1 0
"11368" "TAF1" "KANSL1" "P21675" "Q7Z3B3" 1 0
"11369" "TAF1" "KPNB1" "P21675" "B7Z752" 1 0
"11370" "TAF1" "MIA3" "P21675" "Q5JRA6" 1 0
"11371" "TAF1" "MKNK2" "P21675" "Q9HBH9" 1 0
"11372" "TAF1" "NEMP1" "P21675" "O14524" 1 0
"11373" "TAF1" "NR3C1" "P21675" "F1D8N4" 1 0
"11374" "TAF1" "PDE8A" "P21675" "O60658" 1 0
"11375" "TAF1" "PHF2" "P21675" "O75151" 1 0
"11376" "TAF1" "PPM1A" "P21675" "A0A024R6A5" 1 0
"11377" "TAF1" "RCC2" "P21675" "A0A024RAC5" 1 0
"11378" "TAF1" "SCAF11" "P21675" "Q99590" 1 0
"11379" "TAF1" "SIN3A" "P21675" "Q96ST3" 1 0
"11380" "TAF1" "SP3" "P21675" "Q02447" 1 0
"11381" "TAF1" "SQSTM1" "P21675" "Q13501" 1 0
"11382" "TAF1" "SRC" "P21675" "P12931" 1 0
"11383" "TAF1" "STK40" "P21675" "Q8N2I9" 1 0
"11384" "TAF1" "USP9X" "P21675" "Q6P468" 1 0
"11385" "TAF1" "WDR82" "P21675" "A0A024R333" 1 0
"11386" "TAF1" "ZFHX3" "P21675" "Q15911" 1 0
"11387" "TAF1" "ZMIZ1" "P21675" "A0JLS3" 1 0
"11388" "TAL1" "ALDH1A2" "P17542" "O94788" 1 0
"11389" "TAL1" "BRF1" "P17542" "Q92994" 1 0
"11390" "TAL1" "C3AR1" "P17542" "A8K2H7" 1 0
"11391" "TAL1" "CD34" "P17542" "P28906" 0 1
"11392" "TAL1" "CDH13" "P17542" "B7Z9B1" 1 0
"11393" "TAL1" "CDH23" "P17542" "A0A087WYR8" 1 0
"11394" "TAL1" "CHST11" "P17542" "Q9NPF2" 1 0
"11395" "TAL1" "DOCK9" "P17542" "B3KXE2" 1 0
"11396" "TAL1" "ELMO1" "P17542" "Q92556" 1 0
"11397" "TAL1" "ERG" "P17542" "B4DN83" 1 0
"11398" "TAL1" "MYB" "P17542" "P10242" 1 0
"11399" "TAL1" "NBAS" "P17542" "A2RRP1" 1 0
"11400" "TAL1" "NFKB1" "P17542" "A0A024RDJ4" 0 1
"11401" "TAL1" "PLEKHO1" "P17542" "Q53GL0" 1 0
"11402" "TAL1" "PPP3CA" "P17542" "A0A0S2Z4C6" 1 0
"11403" "TAL1" "SSH2" "P17542" "B4DK64" 1 0
"11404" "TAL1" "UBE2H" "P17542" "P62256" 1 0
"11405" "TAL1" "USP34" "P17542" "Q70CQ2" 1 0
"11406" "TBP" "APP" "P20226" "A0A140VJC8" 1 0
"11407" "TBP" "CDKN1A" "P20226" "A0A024RCX5" 1 0
"11408" "TBP" "FN1" "P20226" "B7ZLE5" 1 0
"11409" "TBP" "FUS" "P20226" "P35637" 0 1
"11410" "TBP" "LIN28B" "P20226" "Q6ZN17" 1 0
"11411" "TBP" "MYC" "P20226" "A0A087WVR4" 1 0
"11412" "TBP" "PMF1" "P20226" "Q6P1K2" 1 0
"11413" "TBP" "ACTB" "P20226" "P60709" 1 0
"11414" "TBP" "ABT1" "P20226" "A0A024R029" 1 0
"11415" "TBP" "ANXA2" "P20226" "A0A024R5Z7" 1 0
"11416" "TBP" "BSG" "P20226" "P35613" 1 0
"11417" "TBP" "CFLAR" "P20226" "A0A024R3Z7" 1 0
"11418" "TBP" "DES" "P20226" "P17661" 1 0
"11419" "TBP" "DIO2" "P20226" "A8K845" 1 0
"11420" "TBP" "DNAJB12" "P20226" "J3KPS0" 1 0
"11421" "TBP" "FAM49B" "P20226" "A0A024R9G4" 1 0
"11422" "TBP" "FBXL5" "P20226" "Q9UKA1" 1 0
"11423" "TBP" "HBP1" "P20226" "B4DJ36" 1 0
"11424" "TBP" "HIVEP1" "P20226" "P15822" 1 0
"11425" "TBP" "IER5" "P20226" "Q5VY09" 1 0
"11426" "TBP" "IL10" "P20226" "P22301" 1 0
"11427" "TBP" "IL13" "P20226" "P35225" 1 0
"11428" "TBP" "ITPR1" "P20226" "B4DER3" 1 0
"11429" "TBP" "KDM2A" "P20226" "Q9Y2K7" 1 0
"11430" "TBP" "KIAA1522" "P20226" "Q9P206" 1 0
"11431" "TBP" "KLF6" "P20226" "D3GC14" 1 0
"11432" "TBP" "LIMA1" "P20226" "Q9UHB6" 1 0
"11433" "TBP" "LUC7L2" "P20226" "Q9Y383" 1 0
"11434" "TBP" "MB" "P20226" "A0A1K0FU49" 1 0
"11435" "TBP" "NCOR2" "P20226" "C9JE98" 1 0
"11436" "TBP" "PICALM" "P20226" "A0A024R5L7" 1 0
"11437" "TBP" "PNKP" "P20226" "Q96T60" 1 0
"11438" "TBP" "PRRC2B" "P20226" "Q5JSZ5" 1 0
"11439" "TBP" "RABGAP1L" "P20226" "Q5R372" 1 0
"11440" "TBP" "RUNX1" "P20226" "Q01196" 1 0
"11441" "TBP" "SAMD4A" "P20226" "Q9UPU9" 1 0
"11442" "TBP" "SEC22C" "P20226" "A0A024R2Q1" 1 0
"11443" "TBP" "SERPINE1" "P20226" "A0A024QYT5" 1 0
"11444" "TBP" "SMTN" "P20226" "A0A087X1R1" 1 0
"11445" "TBP" "ST6GAL1" "P20226" "P15907" 1 0
"11446" "TBP" "TGIF1" "P20226" "Q15583" 1 0
"11447" "TBP" "THUMPD3" "P20226" "A0A024R2F4" 1 0
"11448" "TBP" "USP3" "P20226" "Q9Y6I4" 1 0
"11449" "TBP" "USP45" "P20226" "Q70EL2" 1 0
"11450" "TBP" "ZMYND8" "P20226" "Q569J9" 1 0
"11451" "TBX21" "CXCR3" "Q9UL17" "P49682" 1 0
"11452" "TBX21" "GATA3" "Q9UL17" "P23771" 1 0
"11453" "TBX21" "IFNG" "Q9UL17" "P01579" 1 0
"11454" "TBX21" "IL4" "Q9UL17" "D4HNR6" 0 1
"11455" "TBX21" "AKNA" "Q9UL17" "Q64FY1" 1 0
"11456" "TBX21" "IL12RB2" "Q9UL17" "B4DGA4" 1 0
"11457" "TBX21" "IL21R" "Q9UL17" "Q9HBE5" 1 0
"11458" "TBX21" "SEMA4D" "Q9UL17" "Q92854" 1 0
"11459" "TBX21" "SLAMF7" "Q9UL17" "Q9NQ25" 1 0
"11460" "TBX21" "ADD3" "Q9UL17" "Q9UEY8" 1 0
"11461" "TBX21" "ANK3" "Q9UL17" "Q12955" 1 0
"11462" "TBX21" "ARHGAP25" "Q9UL17" "P42331" 1 0
"11463" "TBX21" "AUTS2" "Q9UL17" "Q8WXX7" 1 0
"11464" "TBX21" "CCDC88C" "Q9UL17" "B4DZB8" 1 0
"11465" "TBX21" "CD226" "Q9UL17" "Q15762" 1 0
"11466" "TBX21" "CHN2" "Q9UL17" "P52757" 1 0
"11467" "TBX21" "CIITA" "Q9UL17" "A0A0B4J1S1" 1 0
"11468" "TBX21" "CLMN" "Q9UL17" "Q6NUQ2" 1 0
"11469" "TBX21" "CRTAM" "Q9UL17" "O95727" 1 0
"11470" "TBX21" "CXCR4" "Q9UL17" "P61073" 1 0
"11471" "TBX21" "CYTH1" "Q9UL17" "Q15438" 1 0
"11472" "TBX21" "CYTIP" "Q9UL17" "O60759" 1 0
"11473" "TBX21" "DENND3" "Q9UL17" "A2RUS2" 1 0
"11474" "TBX21" "DOCK10" "Q9UL17" "Q96BY6" 1 0
"11475" "TBX21" "DOCK2" "Q9UL17" "Q5XG91" 1 0
"11476" "TBX21" "EBF1" "Q9UL17" "B4E2U8" 1 0
"11477" "TBX21" "EGR2" "Q9UL17" "P11161" 1 0
"11478" "TBX21" "ERN1" "Q9UL17" "O75460" 1 0
"11479" "TBX21" "EVL" "Q9UL17" "A0A024R6K5" 1 0
"11480" "TBX21" "FYN" "Q9UL17" "P06241" 1 0
"11481" "TBX21" "GALNT10" "Q9UL17" "Q86SR1" 1 0
"11482" "TBX21" "GAS7" "Q9UL17" "O60861" 1 0
"11483" "TBX21" "GFI1" "Q9UL17" "Q99684" 1 0
"11484" "TBX21" "GRAMD1B" "Q9UL17" "Q3KR37" 1 0
"11485" "TBX21" "GRAP2" "Q9UL17" "O75791" 1 0
"11486" "TBX21" "HIVEP1" "Q9UL17" "P15822" 1 0
"11487" "TBX21" "IKZF1" "Q9UL17" "Q13422" 1 0
"11488" "TBX21" "IKZF3" "Q9UL17" "Q9UKT9" 1 0
"11489" "TBX21" "IL10RA" "Q9UL17" "Q13651" 1 0
"11490" "TBX21" "IL1R1" "Q9UL17" "P14778" 1 0
"11491" "TBX21" "INPP5D" "Q9UL17" "Q92835" 1 0
"11492" "TBX21" "IRF4" "Q9UL17" "Q15306" 1 0
"11493" "TBX21" "ITK" "Q9UL17" "Q08881" 1 0
"11494" "TBX21" "KDM2B" "Q9UL17" "Q8NHM5" 1 0
"11495" "TBX21" "KIAA2026" "Q9UL17" "Q5HYC2" 1 0
"11496" "TBX21" "KLHL6" "Q9UL17" "Q8WZ60" 1 0
"11497" "TBX21" "KSR1" "Q9UL17" "Q8IVT5" 1 0
"11498" "TBX21" "LRIG1" "Q9UL17" "Q96JA1" 1 0
"11499" "TBX21" "MTSS1" "Q9UL17" "O43312" 1 0
"11500" "TBX21" "NLRC5" "Q9UL17" "Q86WI3" 1 0
"11501" "TBX21" "PAH" "Q9UL17" "A0A024RBG4" 1 0
"11502" "TBX21" "PARP15" "Q9UL17" "Q460N3" 1 0
"11503" "TBX21" "PDE4D" "Q9UL17" "A0A140VJR0" 1 0
"11504" "TBX21" "PLAC8" "Q9UL17" "Q9NZF1" 1 0
"11505" "TBX21" "PLEC" "Q9UL17" "Q15149" 1 0
"11506" "TBX21" "PRKCQ" "Q9UL17" "Q04759" 1 0
"11507" "TBX21" "PRLR" "Q9UL17" "P16471" 1 0
"11508" "TBX21" "PSTPIP1" "Q9UL17" "O43586" 1 0
"11509" "TBX21" "RAB27A" "Q9UL17" "A2RU94" 1 0
"11510" "TBX21" "RAC2" "Q9UL17" "A0A024R1P2" 1 0
"11511" "TBX21" "RASGRP1" "Q9UL17" "B2RA89" 1 0
"11512" "TBX21" "RASSF5" "Q9UL17" "A8K5F3" 1 0
"11513" "TBX21" "RGS3" "Q9UL17" "A0A024R831" 1 0
"11514" "TBX21" "RHOH" "Q9UL17" "Q15669" 1 0
"11515" "TBX21" "RREB1" "Q9UL17" "A0A024QZU8" 1 0
"11516" "TBX21" "SH3BP5" "Q9UL17" "A0A024R2J3" 1 0
"11517" "TBX21" "SMYD3" "Q9UL17" "Q9H7B4" 1 0
"11518" "TBX21" "STK17B" "Q9UL17" "O94768" 1 0
"11519" "TBX21" "SYNE2" "Q9UL17" "Q8WXH0" 1 0
"11520" "TBX21" "TBC1D14" "Q9UL17" "Q9P2M4" 1 0
"11521" "TBX21" "TCF7" "Q9UL17" "P36402" 1 0
"11522" "TBX21" "TIAM1" "Q9UL17" "Q13009" 1 0
"11523" "TBX21" "TMC6" "Q9UL17" "A0A024R8V2" 1 0
"11524" "TBX21" "TMEM131" "Q9UL17" "Q92545" 1 0
"11525" "TBX21" "TNFRSF8" "Q9UL17" "A5D8T4" 1 0
"11526" "TBX21" "TOX2" "Q9UL17" "Q96NM4" 1 0
"11527" "TCF12" "ERC1" "F5GY10" "G8JLD3" 1 0
"11528" "TCF12" "PPP3CA" "F5GY10" "A0A0S2Z4C6" 1 0
"11529" "TCF12" "WWTR1" "F5GY10" "Q9GZV5" 1 0
"11530" "TCF12" "ABLIM1" "F5GY10" "O14639" 1 0
"11531" "TCF12" "ABR" "F5GY10" "B7Z2X0" 1 0
"11532" "TCF12" "ADGRL2" "F5GY10" "O95490" 1 0
"11533" "TCF12" "ANTXR2" "F5GY10" "P58335" 1 0
"11534" "TCF12" "ARHGAP23" "F5GY10" "Q9P227" 1 0
"11535" "TCF12" "ARHGEF3" "F5GY10" "Q9NR81" 1 0
"11536" "TCF12" "ARID1B" "F5GY10" "Q8NFD5" 1 0
"11537" "TCF12" "BNC2" "F5GY10" "Q5H9S4" 1 0
"11538" "TCF12" "CAST" "F5GY10" "P20810" 1 0
"11539" "TCF12" "CCDC12" "F5GY10" "Q8WUD4" 1 0
"11540" "TCF12" "CHD9" "F5GY10" "Q3L8U1" 1 0
"11541" "TCF12" "CLIP2" "F5GY10" "A0A140VJG6" 1 0
"11542" "TCF12" "CNIH3" "F5GY10" "Q8TBE1" 1 0
"11543" "TCF12" "CRIM1" "F5GY10" "Q9NZV1" 1 0
"11544" "TCF12" "CTNNA1" "F5GY10" "G3XAM7" 1 0
"11545" "TCF12" "CUEDC1" "F5GY10" "Q9NWM3" 1 0
"11546" "TCF12" "DAAM1" "F5GY10" "Q9Y4D1" 1 0
"11547" "TCF12" "DIP2C" "F5GY10" "Q86XV3" 1 0
"11548" "TCF12" "DPYSL2" "F5GY10" "A0A1C7CYX9" 1 0
"11549" "TCF12" "FNDC3B" "F5GY10" "Q53EP0" 1 0
"11550" "TCF12" "FOXP1" "F5GY10" "Q9H334" 1 0
"11551" "TCF12" "FTO" "F5GY10" "B3KU60" 1 0
"11552" "TCF12" "GAS7" "F5GY10" "O60861" 1 0
"11553" "TCF12" "HIVEP3" "F5GY10" "Q5T1R4" 1 0
"11554" "TCF12" "IQGAP2" "F5GY10" "B7Z7U6" 1 0
"11555" "TCF12" "ITPR2" "F5GY10" "Q14571" 1 0
"11556" "TCF12" "JARID2" "F5GY10" "Q92833" 1 0
"11557" "TCF12" "JAZF1" "F5GY10" "Q86VZ6" 1 0
"11558" "TCF12" "KDM2B" "F5GY10" "Q8NHM5" 1 0
"11559" "TCF12" "KLF13" "F5GY10" "Q9Y2Y9" 1 0
"11560" "TCF12" "LIMCH1" "F5GY10" "Q9UPQ0" 1 0
"11561" "TCF12" "LIMS1" "F5GY10" "P48059" 1 0
"11562" "TCF12" "LPP" "F5GY10" "B7ZLW0" 1 0
"11563" "TCF12" "LRCH1" "F5GY10" "Q9Y2L9" 1 0
"11564" "TCF12" "LTBP1" "F5GY10" "Q14766" 1 0
"11565" "TCF12" "MACF1" "F5GY10" "Q6ZSD7" 1 0
"11566" "TCF12" "MBNL1" "F5GY10" "Q86VM6" 1 0
"11567" "TCF12" "MED15" "F5GY10" "Q6PKB8" 1 0
"11568" "TCF12" "NFIB" "F5GY10" "O00712" 1 0
"11569" "TCF12" "NRP2" "F5GY10" "O60462" 1 0
"11570" "TCF12" "PALLD" "F5GY10" "Q8WX93" 1 0
"11571" "TCF12" "PARD3B" "F5GY10" "Q8TEW8" 1 0
"11572" "TCF12" "PC" "F5GY10" "A0A024R5C5" 1 0
"11573" "TCF12" "PDE4D" "F5GY10" "A0A140VJR0" 1 0
"11574" "TCF12" "PLCB1" "F5GY10" "Q9NQ66" 1 0
"11575" "TCF12" "PLXNA2" "F5GY10" "O75051" 1 0
"11576" "TCF12" "PRICKLE2" "F5GY10" "A0A024R368" 1 0
"11577" "TCF12" "PRKCE" "F5GY10" "L7RTI5" 1 0
"11578" "TCF12" "PRRC2B" "F5GY10" "Q5JSZ5" 1 0
"11579" "TCF12" "PTK2" "F5GY10" "Q05397" 1 0
"11580" "TCF12" "PTPRK" "F5GY10" "Q15262" 1 0
"11581" "TCF12" "RAPGEF4" "F5GY10" "Q8WZA2" 1 0
"11582" "TCF12" "RBMS3" "F5GY10" "Q6XE24" 1 0
"11583" "TCF12" "RBPJ" "F5GY10" "Q06330" 1 0
"11584" "TCF12" "SBNO2" "F5GY10" "Q9Y2G9" 1 0
"11585" "TCF12" "SERTAD2" "F5GY10" "Q14140" 1 0
"11586" "TCF12" "SH3RF1" "F5GY10" "Q7Z6J0" 1 0
"11587" "TCF12" "SLC37A1" "F5GY10" "P57057" 1 0
"11588" "TCF12" "SPATS2L" "F5GY10" "A0A024R3V0" 1 0
"11589" "TCF12" "SVIL" "F5GY10" "O95425" 1 0
"11590" "TCF12" "TBC1D1" "F5GY10" "Q86TI0" 1 0
"11591" "TCF12" "TCF4" "F5GY10" "B3KVA4" 1 0
"11592" "TCF12" "TEAD1" "F5GY10" "P28347" 1 0
"11593" "TCF12" "THADA" "F5GY10" "Q6YHU6" 1 0
"11594" "TCF12" "TIAM2" "F5GY10" "Q8IVF5" 1 0
"11595" "TCF12" "TNRC6B" "F5GY10" "A0A024R1N5" 1 0
"11596" "TCF12" "VGLL4" "F5GY10" "G5E9M7" 1 0
"11597" "TCF12" "WIPF1" "F5GY10" "A0A140VJZ9" 1 0
"11598" "TCF12" "WWC1" "F5GY10" "Q8IX03" 1 0
"11599" "TCF12" "ZBTB38" "F5GY10" "Q8NAP3" 1 0
"11600" "TCF12" "ZDHHC14" "F5GY10" "Q8IZN3" 1 0
"11601" "TCF12" "ZFHX3" "F5GY10" "Q15911" 1 0
"11602" "TCF12" "ZNF608" "F5GY10" "B3KPE6" 1 0
"11603" "TCF25" "ACD" "Q9BQ70" "Q96AP0" 0 1
"11604" "TCF25" "ACOX3" "Q9BQ70" "O15254" 0 1
"11605" "TCF25" "ALDOA" "Q9BQ70" "P04075" 0 1
"11606" "TCF25" "ANKZF1" "Q9BQ70" "A0A024R464" 0 1
"11607" "TCF25" "CCDC9" "Q9BQ70" "B4DXW2" 0 1
"11608" "TCF25" "CELSR3" "Q9BQ70" "Q9NYQ7" 0 1
"11609" "TCF25" "CENPT" "Q9BQ70" "B3KPB2" 0 1
"11610" "TCF25" "CNPPD1" "Q9BQ70" "A0A024R432" 0 1
"11611" "TCF25" "DDX42" "Q9BQ70" "Q86XP3" 0 1
"11612" "TCF25" "DUS3L" "Q9BQ70" "Q96G46" 0 1
"11613" "TCF25" "EIF4G2" "Q9BQ70" "P78344" 0 1
"11614" "TCF25" "HNRNPL" "Q9BQ70" "P14866" 0 1
"11615" "TCF25" "HNRNPUL1" "Q9BQ70" "B7Z4B8" 0 1
"11616" "TCF25" "HSP90AA1" "Q9BQ70" "P07900" 0 1
"11617" "TCF25" "IST1" "Q9BQ70" "P53990" 0 1
"11618" "TCF25" "LETMD1" "Q9BQ70" "Q6P1Q0" 0 1
"11619" "TCF25" "LUC7L2" "Q9BQ70" "Q9Y383" 0 1
"11620" "TCF25" "MBD6" "Q9BQ70" "A0A024RBA3" 0 1
"11621" "TCF25" "MGRN1" "Q9BQ70" "O60291" 0 1
"11622" "TCF25" "MYO19" "Q9BQ70" "A0A024R0S9" 0 1
"11623" "TCF25" "NAGLU" "Q9BQ70" "A0A140VJE4" 0 1
